point,x,y,z,timestamp
372,0.7581285238265991,0.4652211666107178,0.0885770320892334,1732069760986537213
373,0.6583706736564636,0.47205865383148193,0.006115036550909281,1732069760986565328
374,0.6366051435470581,0.4722939729690552,0.00023205367324408144,1732069760986593413
375,0.5935867428779602,0.7567657232284546,-0.0007072215666994452,1732069760986621698
376,0.740090012550354,0.6291049718856812,0.0949307233095169,1732069760986649653
377,0.5563871264457703,0.8919808268547058,0.0556659959256649,1732069760986677447
378,0.6312733888626099,0.8637813329696655,0.09973850846290588,1732069760986705351
379,0.6626479029655457,0.8432586193084717,0.12607359886169434,1732069760986740270
380,0.6146864891052246,0.4697650074958801,-0.0008055730140767992,1732069760986773595
381,0.5954296588897705,0.4676092267036438,0.002435034839436412,1732069760986802531
382,0.5821828842163086,0.46681633591651917,0.007613775320351124,1732069760986830837
383,0.7540721893310547,0.4222564697265625,0.0589592345058918,1732069760986858911
384,0.5980938673019409,0.4394190311431885,-0.0029195896349847317,1732069760986886946
385,0.6200187802314758,0.42703738808631897,-0.0071921516209840775,1732069760986915322
386,0.6447323560714722,0.4246031641960144,-0.0060838498175144196,1732069760986944198
387,0.667273998260498,0.42940807342529297,7.746205665171146e-05,1732069760986972473
388,0.6819452047348022,0.4384467601776123,0.007898055016994476,1732069760987002402
389,0.784995436668396,0.389218807220459,0.18687410652637482,1732069760987030527
390,0.674310564994812,0.4688851833343506,0.013972403481602669,1732069760987065575
391,0.5750318765640259,0.6809406280517578,-0.03465394303202629,1732069760987094141
392,0.5501143336296082,0.6235315799713135,-0.06668021529912949,1732069760987122296
393,0.5292096138000488,0.6703889966011047,-0.056341011077165604,1732069760987150341
394,0.6667211055755615,0.8156982660293579,0.09010852128267288,1732069760987178596
395,0.6368111968040466,0.8407796621322632,0.06843657046556473,1732069760987206771
396,0.5555535554885864,0.876689076423645,0.021833542734384537,1732069760987234866
397,0.7251896858215332,0.7690781354904175,0.2034854292869568,1732069760987262931
398,0.5827786922454834,0.4552985727787018,0.0031396145932376385,1732069760987290905
399,0.5364315509796143,0.5222849249839783,-0.06882363557815552,1732069760987319291
400,0.5969959497451782,0.8803352117538452,0.0727766677737236,1732069760987347205
401,0.757300853729248,0.6339602470397949,0.17448574304580688,1732069760987375280
402,0.5445007085800171,0.7433152198791504,-0.025857020169496536,1732069760987403084
403,0.5490024089813232,0.7528435587882996,-0.027195196598768234,1732069760987431330
404,0.5535501837730408,0.76497483253479,-0.031448155641555786,1732069760987459374
405,0.5564957857131958,0.7780942916870117,-0.027867237105965614,1732069760987487279
406,0.5667591094970703,0.7944108247756958,-0.007475420832633972,1732069760987515243
407,0.5843252539634705,0.7437523007392883,-0.006686134729534388,1732069760987543699
408,0.5891806483268738,0.7405114769935608,-0.007071421016007662,1732069760987571924
409,0.5935713648796082,0.7378313541412354,-0.007414363790303469,1732069760987600039
410,0.6194435954093933,0.7183555364608765,-0.0033276667818427086,1732069760987627964
411,0.7100715041160583,0.6472892165184021,0.04577796161174774,1732069760987656279
412,0.5374512672424316,0.4946145713329315,-0.04780147597193718,1732069760987684304
413,0.5558050870895386,0.44307172298431396,-0.010926674120128155,1732069760987712318
414,0.5721311569213867,0.4463798403739929,-0.0018914887914434075,1732069760987747257
415,0.5788378715515137,0.7456494569778442,-0.003515355521813035,1732069760987780582
416,0.7119332551956177,0.7104992270469666,0.08867532014846802,1732069760987809258
417,0.5306628346443176,0.4438801407814026,-0.04247623682022095,1732069760987838004
418,0.5815476179122925,0.8159453868865967,0.010012444108724594,1732069760987866359
419,0.5193547010421753,0.5087887644767761,-0.0867985263466835,1732069760987894935
420,0.5519462823867798,0.5636701583862305,-0.06467166543006897,1732069760987923150
421,0.5414223074913025,0.8279910087585449,0.0004030355194117874,1732069760987952067
422,0.6385223865509033,0.7731948494911194,0.03056398034095764,1732069760987980743
423,0.6017017364501953,0.6354338526725769,-0.014352905564010143,1732069760988009068
424,0.6134883165359497,0.7977661490440369,0.02121526002883911,1732069760988037564
425,0.6615450978279114,0.6291475892066956,-0.004873616620898247,1732069760988065608
426,0.6272561550140381,0.6611417531967163,-0.00951040256768465,1732069760988093563
427,0.6796479821205139,0.670251190662384,0.01779903657734394,1732069760988121908
428,0.5506511926651001,0.8543693423271179,0.0058168754912912846,1732069760988149863
429,0.564767599105835,0.5798304080963135,-0.045732736587524414,1732069760988178679
430,0.658406138420105,0.7893311381340027,0.05741818621754646,1732069760988206894
431,0.6286747455596924,0.8166840076446533,0.04440571740269661,1732069760988235009
432,0.6563770174980164,0.7423561811447144,0.031109126284718513,1732069760988262874
433,0.7325323224067688,0.6750775575637817,0.108164481818676,1732069760988291259
434,0.6857492923736572,0.7423083782196045,0.05663955211639404,1732069760988319575
435,0.7456303238868713,0.692250669002533,0.16906273365020752,1732069760988347609
436,0.6453014016151428,0.6960556507110596,0.004872617311775684,1732069760988375955
437,0.5516226291656494,0.539127767086029,-0.049833524972200394,1732069760988404430
438,0.5481935739517212,0.612800121307373,-0.09780734777450562,1732069760988432525
439,0.5604209303855896,0.6230001449584961,-0.0694589912891388,1732069760988467674
440,0.5398007035255432,0.5959975123405457,-0.11613520234823227,1732069760988496019
441,0.5768028497695923,0.4153556823730469,-0.021642819046974182,1732069760988524284
442,0.6201992630958557,0.3963664174079895,-0.027426455169916153,1732069760988552329
443,0.6602802276611328,0.39420220255851746,-0.025844234973192215,1732069760988580103
444,0.6924161911010742,0.4013872742652893,-0.01514202170073986,1732069760988608308
445,0.7135595083236694,0.4145306348800659,0.00046239481889642775,1732069760988636393
446,0.7232630252838135,0.4604737162590027,0.04317409172654152,1732069760988664809
447,0.7739050388336182,0.5145148038864136,0.16166383028030396,1732069760988692834
448,0.697415828704834,0.5003074407577515,0.026408601552248,1732069760988720758
449,0.6700902581214905,0.5085122585296631,0.01194657851010561,1732069760988757309
450,0.6357548832893372,0.507808268070221,0.0022595138289034367,1732069760988790094
451,0.6039742231369019,0.5010278820991516,-0.0031986276153475046,1732069760988819230
452,0.5806077122688293,0.4933052361011505,-0.0036799199879169464,1732069760988847826
453,0.5634864568710327,0.4863143265247345,-0.005698034074157476,1732069760988876011
454,0.7827498912811279,0.5068024396896362,0.2570074498653412,1732069760988904096
455,0.559700071811676,0.6308742761611938,-0.05658302828669548,1732069760988932602
456,0.5359776020050049,0.5457828640937805,-0.08583144098520279,1732069760988965095
457,0.5325748324394226,0.6129727363586426,-0.11713210493326187,1732069760989006657
458,0.5201984643936157,0.6264276504516602,-0.1053730696439743,1732069760989047657
459,0.5317561030387878,0.6177828311920166,-0.10450607538223267,1732069760989085130
460,0.5532898306846619,0.6394099593162537,-0.04724747687578201,1732069760989116241
461,0.5156850218772888,0.6290798187255859,-0.11193244159221649,1732069760989144796
462,0.513298749923706,0.6373698115348816,-0.08103746175765991,1732069760989173192
463,0.5663778781890869,0.4666516184806824,0.004619923420250416,1732069760989201487
464,0.551220178604126,0.47193554043769836,-0.00959932990372181,1732069760989229542
465,0.5418308973312378,0.47723162174224854,-0.025856412947177887,1732069760989257657
466,0.6899447441101074,0.446280300617218,0.01673172228038311,1732069760989286102
467,0.7127897143363953,0.43717312812805176,0.016943613067269325,1732069760989314578
468,0.35801997780799866,0.4414753317832947,0.007469633594155312,1732069760989343084
469,0.3862987160682678,0.44209253787994385,0.00739988824352622,1732069760989371720
470,0.3577062487602234,0.4165714979171753,0.00741640804335475,1732069760989400095
471,0.3298174738883972,0.4410923719406128,0.00740406196564436,1732069760989428701
472,0.35789889097213745,0.467490553855896,0.007399015128612518,1732069760989457116
473,0.6407728791236877,0.44508665800094604,0.004868001211434603,1732069760989485341
474,0.6695931553840637,0.44553816318511963,0.004580032546073198,1732069760989513406
475,0.6409528255462646,0.4199787676334381,0.00458858348429203,1732069760989541651
476,0.6117186546325684,0.4442439079284668,0.004554822109639645,1732069760989569887
477,0.6397113800048828,0.4706357419490814,0.004560065921396017,1732069760989597921
